name,formattedAddress,location,displayName,websiteUri
places/ChIJq1HqKSf8wokRfzV6nJCE0Ps,"38 Kentucky Ave, Paterson, NJ 07503, USA","{'latitude': 40.89996250000001, 'longitude': -74.15456189999999}","{'text': 'Nabil Gift Shop LLC', 'languageCode': 'en'}",
places/ChIJO0e0_LGqw4kRKqpQPaFeJR4,"3 S Mountain Ave, Montclair, NJ 07042, USA","{'latitude': 40.8186568, 'longitude': -74.2239985}","{'text': 'The Shop at MAM', 'languageCode': 'en'}",http://montclairartmuseum.org/
places/ChIJWxaqHGRVwokRJMWO86jgwqI,"124 Washington Ave, Belleville, NJ 07109, USA","{'latitude': 40.7852736, 'longitude': -74.15321709999999}","{'text': 'ML GIFTS & DETAILS LLC', 'languageCode': 'es'}",
places/ChIJVVsz_xH2wokRkLf72BkNXIQ,"191 Malcolm X Blvd, New York, NY 10026, USA","{'latitude': 40.804456099999996, 'longitude': -73.94834689999999}","{'text': 'NiLu Gift Boutique', 'languageCode': 'en'}",http://www.shopnilu.com/
places/ChIJ39WCbVRYwokR9Ny8ewy4Q5E,"730 8th Ave #45, New York, NY 10036, USA","{'latitude': 40.759318799999996, 'longitude': -73.9880731}","{'text': 'Gift Expression Inc', 'languageCode': 'en'}",
places/ChIJkWxlDkpZwokROiRawP3GoG4,"2244 Broadway, New York, NY 10024, USA","{'latitude': 40.7846277, 'longitude': -73.9791012}","{'text': 'Runaway Poppy', 'languageCode': 'en'}",http://www.runawaypoppy.com/
places/ChIJ92qWPFv_wokR8QIjwDCm-Zs,"110 Kingsland Rd, Clifton, NJ 07014, USA","{'latitude': 40.8260076, 'longitude': -74.1383764}","{'text': 'The Paper Store', 'languageCode': 'en'}",https://locations.thepaperstore.com/clifton-110-kingsland-rd-07014
places/ChIJg_Km3WD5wokRo08aX9DBxQY,"64 Park Ave, Rutherford, NJ 07070, USA","{'latitude': 40.827799899999995, 'longitude': -74.10360159999999}","{'text': '64 Park Gift Boutique', 'languageCode': 'en'}",https://64parkboutique.com/
places/ChIJQwH3yLb5wokR4ImitPHnI9w,"1 American Dream Wy G148, East Rutherford, NJ 07073, USA","{'latitude': 40.8073851, 'longitude': -74.06975229999999}","{'text': 'PIQ American Dream', 'languageCode': 'en'}",http://piqgifts.com/
places/ChIJkUd8qCdYwokR4rv-Dariquk,"3506 Bergenline Ave, Union City, NJ 07087, USA","{'latitude': 40.7737139, 'longitude': -74.02790980000002}","{'text': 'Jin Hui Inc', 'languageCode': 'en'}",
places/ChIJw0MZkxlYwokRkwq8N3LCGIU,"5208 Bergenline Ave, West New York, NJ 07093, USA","{'latitude': 40.7842452, 'longitude': -74.0196696}","{'text': 'Q Q Gifts', 'languageCode': 'en'}",
places/ChIJsY0p1A9YwokRXGEsOEu0OfY,"6026 Bergenline Ave #1421, West New York, NJ 07093, USA","{'latitude': 40.789529, 'longitude': -74.0156691}","{'text': ""Jin's Bag & Gift"", 'languageCode': 'en'}",
places/ChIJxRf1eddZwokRDkznNdfxQdo,"1218 Washington St B, Hoboken, NJ 07030, USA","{'latitude': 40.7519639, 'longitude': -74.02675839999999}","{'text': 'Luna Rosa Home', 'languageCode': 'en'}",http://www.lunarosahome.com/
places/ChIJIRLX51VYwokRFt9XSfmzibw,"711 7th Ave #10036, New York, NY 10036, USA","{'latitude': 40.759519999999995, 'longitude': -73.9841886}","{'text': 'Playland Gifts Inc', 'languageCode': 'en'}",
places/ChIJjTyLKCJYwokRmNxC7tBO-r0,"4400 Bergenline Ave, Union City, NJ 07087, USA","{'latitude': 40.7787396, 'longitude': -74.02392569999999}","{'text': 'Gift Plaza', 'languageCode': 'en'}",
places/ChIJD-RskIRXwokRO2c-3eBaEns,"561 Hudson Ave, Weehawken, NJ 07086, USA","{'latitude': 40.7686932, 'longitude': -74.02677609999999}","{'text': 'Palace One Eleven ( Aura Room )', 'languageCode': 'en'}",http://palaceoneeleven.com/
places/ChIJoyliPFNXwokRgqkEJfkEdAQ,"1121 New York Ave, Union City, NJ 07087, USA","{'latitude': 40.7589695, 'longitude': -74.03662299999999}","{'text': 'Rubys Fruit Gifts', 'languageCode': 'en'}",
places/ChIJo9dSqx1XwokRto5lLJhujII,"2001 42nd St, North Bergen, NJ 07047, USA","{'latitude': 40.7829433, 'longitude': -74.0360055}","{'text': 'Happy Box', 'languageCode': 'en'}",http://www.happyboxstore.com/
places/ChIJoxclQdNZwokRF_6iO18zgoU,"1200 Harbor Blvd, Weehawken, NJ 07086, USA","{'latitude': 40.7601119, 'longitude': -74.023091}","{'text': 'Best Wishes Card & Gifts', 'languageCode': 'en'}",
places/ChIJy1wdz6xZwokRuRD3KvHRzqE,"614 8th Ave #1, New York, NY 10018, USA","{'latitude': 40.7555457, 'longitude': -73.99064729999999}","{'text': 'Prime Gifts & Souveniers Inc', 'languageCode': 'en'}",
places/ChIJm8Ld1k5YwokRGyPVOhFiUaE,"Pier 86 W 46th St and, 12th Ave, New York, NY 10036, USA","{'latitude': 40.764445699999996, 'longitude': -73.9995608}","{'text': 'Intrepid Museum Store', 'languageCode': 'en'}",https://intrepidmuseum.org/
places/ChIJ0RUcpQtXwokRRkRg_OsVTlE,"1422 Grand St Ste 4D, Hoboken, NJ 07030, USA","{'latitude': 40.75521, 'longitude': -74.03143759999999}","{'text': 'Shoppeanuts Com E-Commerce', 'languageCode': 'en'}",https://stores.hallmark.com/nj/hoboken/shoppeanuts-com-e-commerce-hoboken-nj-006317.html?mc=T_P_G_NA_NA_ED_NA_GC_RIO-local
places/ChIJ_0SkkKtZwokRTNKwrfbzTXc,"1375 Broadway, New York, NY 10018, USA","{'latitude': 40.7526704, 'longitude': -73.9878389}","{'text': 'Phantom of Broadway', 'languageCode': 'en'}",
places/ChIJfT31XL9ZwokRRV2QFyPRPs8,"75 9th Ave, New York, NY 10011, USA","{'latitude': 40.7427628, 'longitude': -74.0070463}","{'text': 'Chelsea Market Baskets', 'languageCode': 'en'}",http://www.chelseamarketbasket.com/
places/ChIJ763FpHVZwokROedU0LEn_FM,"427 7th Ave, New York, NY 10001, USA","{'latitude': 40.750451, 'longitude': -73.990675}","{'text': 'NYC Gifts', 'languageCode': 'en'}",
places/ChIJ1YMJmzFZwokRkbcBADLw9Uw,"683 8th Ave, New York, NY 10036, USA","{'latitude': 40.758118599999996, 'longitude': -73.9893814}","{'text': 'City Gifts & Souvenirs', 'languageCode': 'en'}",
places/ChIJNTvHc_FZwokRZZ3E0z4q_jE,"1424 6th Ave, New York, NY 10019, USA","{'latitude': 40.7651464, 'longitude': -73.97637399999999}","{'text': 'Park Souvenirs & Gifts', 'languageCode': 'en'}",
places/ChIJu7FZ5ST2wokRqxijRtJQgjY,"616 Amsterdam Ave, New York, NY 10024, USA","{'latitude': 40.790177899999996, 'longitude': -73.9735477}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/2571-broadway-new-york-city-ny-10025
places/ChIJZXy2iVZZwokRtScSpz5Oc90,"229 E 53rd St Basement, New York, NY 10022, USA","{'latitude': 40.7573696, 'longitude': -73.9681074}","{'text': 'Chase the Fox', 'languageCode': 'en'}",http://chasethefoxco.com/
places/ChIJS-rNljVZwokRkpSIcUyFT0o,"1600 Broadway, New York, NY 10019, USA","{'latitude': 40.7601775, 'longitude': -73.9843631}","{'text': 'City Gifts & Souvenirs II', 'languageCode': 'en'}",
places/ChIJ4xuvA49ZwokRdYjrYPtC0e0,"580 7th Ave, New York, NY 10036, USA","{'latitude': 40.75534, 'longitude': -73.9879187}","{'text': 'I Love NY Gifts', 'languageCode': 'en'}",
places/ChIJMRHIPvhYwokRULxxU4oAwIU,"@54th street, 843 7th Ave, New York, NY 10019, USA","{'latitude': 40.763658199999995, 'longitude': -73.98116329999999}","{'text': 'New York Attitude Gift shop', 'languageCode': 'en'}",
places/ChIJ53zdfHlZwokRsYyMX8uNKzQ,"717 7th Ave, New York, NY 10036, USA","{'latitude': 40.759557, 'longitude': -73.984011}","{'text': 'NYGiftLoft', 'languageCode': 'en'}",http://nygiftloft.com/
places/ChIJr-XHUUtZwokRf7GSsZhNn2w,"372 5th Ave, New York, NY 10018, USA","{'latitude': 40.7494528, 'longitude': -73.984248}","{'text': 'I love New York Gifts', 'languageCode': 'en'}",
places/ChIJBZD1r69ZwokROcUkuGw0XtA,"357 7th Ave, New York, NY 10001, USA","{'latitude': 40.748207199999996, 'longitude': -73.9922869}","{'text': 'Fashion Ave Gift & Souvenior', 'languageCode': 'en'}",
places/ChIJFSMxJTRZwokRLwgu7vVzsE4,"234 W 42nd St, New York, NY 10036, USA","{'latitude': 40.7566328, 'longitude': -73.9887914}","{'text': 'NY Gifts', 'languageCode': 'en'}",
places/ChIJ2RF8f_lYwokR3nUp-y-qLk8,"44 W 53rd St, New York, NY 10019, USA","{'latitude': 40.7615218, 'longitude': -73.9771255}","{'text': 'The Museum Store', 'languageCode': 'en'}",https://store.moma.org/
places/ChIJ6WzlVFZYwokRRRT6b9wmwoM,"840 8th Ave, New York, NY 10019, USA","{'latitude': 40.7626201, 'longitude': -73.9856753}","{'text': 'New York Gifts Inc', 'languageCode': 'en'}",
places/ChIJ84J60vhZwokR4GMuoAcvNJI,"1337 6th Ave, New York, NY 10019, USA","{'latitude': 40.762662, 'longitude': -73.9797671}","{'text': 'GIFTELLA', 'languageCode': 'en'}",http://wwwgiftella.co/
places/ChIJH1OSgvhYwokRrV3SjiLPSmw,"790 7th Ave, New York, NY 10019, USA","{'latitude': 40.761984999999996, 'longitude': -73.9829247}","{'text': 'I Love NY by Phantom of Broadway', 'languageCode': 'en'}",
places/ChIJyU4oK1ZYwokRCAAtnPZotHA,"1668 Broadway, New York, NY 10019, USA","{'latitude': 40.7623945, 'longitude': -73.983158}","{'text': 'K&N Gifts', 'languageCode': 'en'}",
places/ChIJIwMuPTJZwokRWbNb96CBpW0,"985 5th Ave, New York, NY 10075, USA","{'latitude': 40.777314700000005, 'longitude': -73.96312150000001}","{'text': 'New York Makers', 'languageCode': 'en'}",https://newyorkmakers.com/
places/ChIJiU9VGu5YwokRbrsKoBLB2u0,"830 5th Ave, New York, NY 10065, USA","{'latitude': 40.7671889, 'longitude': -73.9715473}","{'text': 'Zootique At Central Park', 'languageCode': 'en'}",http://centralparkzoo.com/
places/ChIJJcFX6alZwokRPElLWaXkTeA,"476 5th Ave, New York, NY 10018, USA","{'latitude': 40.7529806, 'longitude': -73.9817518}","{'text': 'The New York Public Library Shop', 'languageCode': 'en'}",http://shop.nypl.org/
places/ChIJwYJozYVYwokRVOYuztI6knU,"488 Amsterdam Ave, New York, NY 10024, USA","{'latitude': 40.786190999999995, 'longitude': -73.976457}","{'text': 'Magpie', 'languageCode': 'en'}",http://magpienewyork.com/
places/ChIJeZT1wlVYwokRfg-NWSoKKK4,"711 7th Ave, New York, NY 10036, USA","{'latitude': 40.7594783, 'longitude': -73.9840415}","{'text': 'Uniworld', 'languageCode': 'en'}",
places/ChIJXTxHdlZYwokRFg0gZizhjDw,"1607 Broadway, New York, NY 10019, USA","{'latitude': 40.7606177, 'longitude': -73.98475739999999}","{'text': 'I Love NY By Phantom Of Broadway', 'languageCode': 'en'}",
places/ChIJNQa6cZZYwokRNpKH_VIs9EQ,"1062 Madison Ave, New York, NY 10028, USA","{'latitude': 40.77724800000001, 'longitude': -73.96163299999999}","{'text': 'E.A.T. Gifts', 'languageCode': 'en'}",https://www.eatgiftsnyc.com/
places/ChIJa1QZIAJZwokRd-1y6ytHRMI,"74 W 50th St, New York, NY 10112, USA","{'latitude': 40.7595915, 'longitude': -73.98009859999999}","{'text': 'PIQ Rockefeller Center', 'languageCode': 'en'}",http://www.piqgifts.com/
places/ChIJT4KnjJRZwokRbxxHhipHTPM,"384 5th Ave, New York, NY 10018, USA","{'latitude': 40.7496167, 'longitude': -73.98417909999999}","{'text': 'Gifts & luggage', 'languageCode': 'en'}",
places/ChIJXyLMs1lZwokRNif5Drv_5JI,"200 Central Park W, New York, NY 10024, USA","{'latitude': 40.7814968, 'longitude': -73.973012}","{'text': 'Cosmic Shop', 'languageCode': 'en'}",
places/ChIJsS1xLQJZwokR0SD-w210zHE,"109 E 42nd St # Lev1c, New York, NY 10017, USA","{'latitude': 40.7518494, 'longitude': -73.976451}","{'text': 'W H Smith', 'languageCode': 'en'}",
places/ChIJzXPwpFNYwokRFdTsx0o9hKY,"222 W 45th St, New York, NY 10036, USA","{'latitude': 40.7583924, 'longitude': -73.98701059999999}","{'text': 'One Shubert Alley', 'languageCode': 'en'}",http://www.oneshubertalley.com/
places/ChIJpRijnKxZwokRZXeJzyfMb74,"519 8th Ave, New York, NY 10018, USA","{'latitude': 40.7533306, 'longitude': -73.9930396}","{'text': 'NYC GIFTS Mega Mart 3', 'languageCode': 'en'}",
places/ChIJ13cOztdZwokRZDrA5FVGxRc,"20 W 34th St., New York, NY 10001, USA","{'latitude': 40.748681999999995, 'longitude': -73.98555790000002}","{'text': 'Empire State building official store', 'languageCode': 'en'}",https://esbofficialgiftstore.com/
places/ChIJJV5xcLRfwokRmjZ5aUh06es,"25-02 Steinway St, Astoria, NY 11103, USA","{'latitude': 40.7679306, 'longitude': -73.9119852}","{'text': 'Grand Bazaar', 'languageCode': 'en'}",
places/ChIJmZ5emqJYwokR8hYhTsuMDQU,"1071 5th Ave, New York, NY 10128, USA","{'latitude': 40.7831845, 'longitude': -73.958879}","{'text': 'Guggenheim Museum Store', 'languageCode': 'en'}",https://www.guggenheimstore.org/
places/ChIJBW2CqEJfwokRRJ_DlIpkxWk,"3102 23rd Ave, Astoria, NY 11105, USA","{'latitude': 40.7741021, 'longitude': -73.9127054}","{'text': ""George's Hellenic Gifts Inc"", 'languageCode': 'en'}",
places/ChIJ__MhIktZwokR_9b8yT8rxSs,"2 E 91st St, New York, NY 10128, USA","{'latitude': 40.784294599999996, 'longitude': -73.9578179}","{'text': 'SHOP Cooper Hewitt', 'languageCode': 'en'}",https://shop.cooperhewitt.org/
places/ChIJF8PhBr9YwokRJmTqkM0z2jQ,"346 E 76th St, New York, NY 10021, USA","{'latitude': 40.770835399999996, 'longitude': -73.9554066}","{'text': 'Monogram Cottage', 'languageCode': 'en'}",http://www.monogramcottage.com/
places/ChIJcWTHlaRYwokRYqYe_7Bt46g,"1751 2nd Ave Frnt 3, New York, NY 10128, USA","{'latitude': 40.7813835, 'longitude': -73.9494534}","{'text': ""Lisa's On 2Nd Avenue"", 'languageCode': 'en'}",
places/ChIJOdhUIPP3wokRnN1f1SOlj-E,"509 W 110th St, New York, NY 10025, USA","{'latitude': 40.803517899999996, 'longitude': -73.964404}","{'text': 'Gifts On Sale', 'languageCode': 'en'}",http://www.giftsonsale.co/
places/ChIJT-pWV8RfwokRqeaQr61i8d8,"36-12 34th Ave, Astoria, NY 11106, USA","{'latitude': 40.757452099999995, 'longitude': -73.9229162}","{'text': 'Side B', 'languageCode': 'en'}",http://www.shopsideb.com/
places/ChIJyUAhVZVYwokRf85U3dnjSJs,"1296 3rd Ave #103a, New York, NY 10021, USA","{'latitude': 40.7715787, 'longitude': -73.95966179999999}","{'text': 'Paper Source', 'languageCode': 'en'}",https://www.papersource.com/locations/store/ny_nyc_third_ave/
places/ChIJd29nmMVYwokReegkK5Vk2CU,"599 Main St, Roosevelt Island, NY 10044, USA","{'latitude': 40.7631193, 'longitude': -73.94911909999999}","{'text': 'We Are One Boutique and Gifts', 'languageCode': 'en'}",
places/ChIJJ-v8kSdZwokRywmyw7rZOi0,"44-02 11th St b01, Long Island City, NY 11101, USA","{'latitude': 40.7495003, 'longitude': -73.9499878}","{'text': 'The Gifted Ones', 'languageCode': 'en'}",http://thegiftedones.com/
places/ChIJM0Xq_btYwokRpD7Q3qY0ELg,"1592 2nd Ave, New York, NY 10028, USA","{'latitude': 40.775500099999995, 'longitude': -73.9530929}","{'text': 'Promises Fulfilled', 'languageCode': 'en'}",https://www.promisesnyc.com/
places/ChIJFUAq_T5fwokRIu9w176DwAY,"30-47 Steinway St, Astoria, NY 11103, USA","{'latitude': 40.7625965, 'longitude': -73.9157687}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/30-47-steinway-st-astoria-ny-11103
places/ChIJnacrXhdZwokRhdVOl7K5KqU,"1291 Lexington Ave, New York, NY 10028, USA","{'latitude': 40.7799222, 'longitude': -73.9550754}","{'text': 'Paper Source', 'languageCode': 'en'}",https://store-locator.papersource.com/locations/store/ny-new-york-86th-lexington-avenue
places/ChIJPXyal1VfwokREnDVbFXB64c,"33-22 23rd Ave, Astoria, NY 11105, USA","{'latitude': 40.7730848, 'longitude': -73.9112871}","{'text': 'The Honey House at Astor Apiaries', 'languageCode': 'en'}",https://astorapiaries.com/
places/ChIJC7CDZHdZwokRIx6hEsSzZsI,"1351 3rd Ave, New York, NY 10075, USA","{'latitude': 40.7730505, 'longitude': -73.9579147}","{'text': 'Willow Road', 'languageCode': 'en'}",https://willowroad.com/
places/ChIJbQZm_BxZwokR75pNJG_4yFg,"Millennium UN Plaza, 1 United Nations Plaza, New York, NY 10017, USA","{'latitude': 40.750426, 'longitude': -73.9691368}","{'text': 'pls Store', 'languageCode': 'en'}",
places/ChIJ9THW1AJZwokRtzT3QNG4Or8,"820 2Nd Ave Avefrnt1, New York, NY 10017, USA","{'latitude': 40.750900099999996, 'longitude': -73.9711111}","{'text': ""Amreen's Hallmark Shop"", 'languageCode': 'en'}",https://stores.hallmark.com/ny/newyork/amreens-hallmark-shop-newyork-ny-006445.html
places/ChIJ48NQFKVYwokRwBnzaTMtZlo,"1751 2nd Ave, New York, NY 10128, USA","{'latitude': 40.78134190000001, 'longitude': -73.94955089999999}","{'text': 'Hallmark', 'languageCode': 'en'}",https://stores.hallmark.com/ny/newyork/
places/ChIJBy-hq7hfwokRZX-ve6DTRO8,"10117 37th Ave, Flushing, NY 11368, USA","{'latitude': 40.7530303, 'longitude': -73.86568450000001}","{'text': 'H.C. Discount & Gift', 'languageCode': 'en'}",
places/ChIJV4-XlrtfwokRDZ9Bm8ew57Y,"9405 35th Ave, Jackson Heights, NY 11372, USA","{'latitude': 40.75326, 'longitude': -73.873195}","{'text': 'www.letsdoittogether.gifts', 'languageCode': 'en'}",http://www.letsdoittogether.gifts/
places/ChIJ40RXfaCjtyMRid_J2sWm5iI,"1444 150th St #575046, Whitestone, NY 11357, USA","{'latitude': 40.7878267, 'longitude': -73.8137392}","{'text': 'Peek a Loop', 'languageCode': 'en'}",http://www.peekaloop.com/
places/ChIJMTdG6nNhwokRSPtbyqe6Ado,"40-24 College Point Blvd, Flushing, NY 11354, USA","{'latitude': 40.757228999999995, 'longitude': -73.8356575}","{'text': 'YesCustom: Customized & Personalized Gifts With Your Photo', 'languageCode': 'en'}",https://www.yescustom.com/
places/ChIJXeUVTFZhwokRbUX32Mubn5s,"36-07b College Point Blvd, Flushing, NY 11354, USA","{'latitude': 40.761897399999995, 'longitude': -73.8351978}","{'text': 'All For Less', 'languageCode': 'en'}",
places/ChIJz_wUCV1hwokR3e303nJ92_8,"4021 159th St #1, Flushing, NY 11358, USA","{'latitude': 40.762454, 'longitude': -73.80623}","{'text': ""Little Song's Workshop"", 'languageCode': 'en'}",
places/ChIJD93zMhBgwokR6JtHx4ce5wI,"136-77 Roosevelt Ave, Flushing, NY 11354, USA","{'latitude': 40.760433899999995, 'longitude': -73.8274672}","{'text': 'Morning Glory', 'languageCode': 'en'}",
places/ChIJPwTx8xFgwokRMbUqjKs270w,"4117 Kissena Blvd, Flushing, NY 11355, USA","{'latitude': 40.758290099999996, 'longitude': -73.8287137}","{'text': 'United Fashion & Gift Shop', 'languageCode': 'en'}",
places/ChIJF8r-jwphwokR_zuRGDnQTWI,"36-15 164th St, Flushing, NY 11358, USA","{'latitude': 40.762223999999996, 'longitude': -73.8017247}","{'text': 'The Bloom', 'languageCode': 'en'}",http://www.balloonthebloom.com/
places/ChIJk2n5x5SKwokRh4pH7mFe-aM,"1243 150th St, Flushing, NY 11357, USA","{'latitude': 40.7896, 'longitude': -73.8137965}","{'text': 'Chang Rong Trading Inc. (99¢ & Up Gifts)', 'languageCode': 'en'}",
places/ChIJp1DrUpOKwokRsbY5CWb1dzw,"1252B Clintonville St, Whitestone, NY 11357, USA","{'latitude': 40.789838599999996, 'longitude': -73.8119498}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/1252b-clintonville-st-whitestone-ny-11357
places/ChIJTaI9J_xhwokRhYZFuSZc0nw,"136-37 Roosevelt Ave A7, Flushing, NY 11354, USA","{'latitude': 40.7600913, 'longitude': -73.8288378}","{'text': 'Sunshine Crochet', 'languageCode': 'en'}",
places/ChIJDWSbPz5hwokRTutkTgDXJfA,"136-20, 219 Roosevelt Ave #2Fl, Flushing, NY 11354, USA","{'latitude': 40.7593211, 'longitude': -73.8290528}","{'text': '优雅礼品 ,生日礼品,精致礼品', 'languageCode': 'en'}",
places/ChIJAQCwG21gwokRQ-vtksKArRk,"Visitors & Administration Building, Flushing, NY 11355, USA","{'latitude': 40.7510668, 'longitude': -73.82773019999999}","{'text': 'Visitors & Administration Building', 'languageCode': 'en'}",http://queensbotanical.org/
places/ChIJbaSJi2KKwokRGoizjkC-Veo,"2013 Utopia Pkwy, Whitestone, NY 11357, USA","{'latitude': 40.779542899999996, 'longitude': -73.79363150000002}","{'text': 'Just Peachie Boutique', 'languageCode': 'en'}",https://justpeachieboutique.com/
places/ChIJ-44sFw5gwokRCABxFM96C_4,"135-26 Roosevelt Ave, Flushing, NY 11354, USA","{'latitude': 40.759149699999995, 'longitude': -73.831079}","{'text': 'Soy Bean Chan Flower & Gift Shop', 'languageCode': 'en'}",http://ny.yibada.com/yp/9963.htm
places/ChIJMWGQ6Q9gwokRNBtl25OWGL8,"3655 Main St, Flushing, NY 11354, USA","{'latitude': 40.7619167, 'longitude': -73.83094229999999}","{'text': 'Egnaro', 'languageCode': 'en'}",http://egnaroring.com/
places/ChIJ5blPNqNhwokRVzK1w-GCfVA,"41-41 Kissena Blvd suite #105, Flushing, NY 11355, USA","{'latitude': 40.7579426, 'longitude': -73.8281022}","{'text': '法拉盛礼品艺术品有限公司', 'languageCode': 'en'}",http://flower365day.com/
places/ChIJycajFw5gwokRSVs1PCqWLKA,"13528 Roosevelt Ave, Flushing, NY 11354, USA","{'latitude': 40.7590809, 'longitude': -73.8309482}","{'text': 'Empress Designs', 'languageCode': 'en'}",https://empressdesign.wixsite.com/flushing
places/ChIJI_ySbQ9gwokRpP5qnFbNWT4,"147-20A Northern Blvd, Flushing, NY 11354, USA","{'latitude': 40.7651105, 'longitude': -73.81839649999999}","{'text': 'Flushing Garden Florist l Flower Shop for Special Occasions, Bouquets & Rare Botanical', 'languageCode': 'en'}",http://www.flushinggardenflorist.net/
places/ChIJ9YrA8ZbzwokRTpFZR_hOw7A,"5607 Broadway, Bronx, NY 10463, USA","{'latitude': 40.8796952, 'longitude': -73.9044893}","{'text': ""Jim's Gift Shop"", 'languageCode': 'en'}",
places/ChIJayO31GxgwokRM7cCbjQy1-s,"42-95 Main St #4, Flushing, NY 11355, USA","{'latitude': 40.7529477, 'longitude': -73.8269143}","{'text': 'Art Flower（Flushing Flower）', 'languageCode': 'en'}",
places/ChIJnxztu69ZwokREtV8QXK4lio,"College Point, Queens, NY 11356, USA","{'latitude': 40.786395, 'longitude': -73.8389657}","{'text': 'Manhattan Frame', 'languageCode': 'en'}",
places/ChIJt-Uz0w9gwokRcLyL0-wVwdc,"40-24 College Point Blvd ste BB, Flushing, NY 11354, USA","{'latitude': 40.757228999999995, 'longitude': -73.8356575}","{'text': 'Qbedding Skyview(next to Spectrum)', 'languageCode': 'en'}",https://qbedding.com/
